COMMON_NAME,audio,image,link
Green-breasted mango,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/antpre43870.jpg?itok=PQts_Q1v,https://www.hbw.com/species/green-breasted-mango-anthracothorax-prevostii#Taxonomy
Guadalupe murrelet,no image,https://www.hbw.com/species/guadalupe-murrelet-synthliboramphus-hypoleucus#Taxonomy
Hawaii elepaio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/elapaio-2.jpg?itok=lb9xLWym,https://www.hbw.com/species/hawaii-elepaio-chasiempis-sandwichensis#Taxonomy
Hawaiian crow,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Corvus_hawaiiensis_Photo_JH04.jpg?itok=J6DQl8Bd,https://www.hbw.com/species/hawaiian-crow-corvus-hawaiiensis#Taxonomy
Hawaiian hawk,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Buteo_solitarius_6_IBC.Imagen_fija001.jpg?itok=sFBl5bvA,https://www.hbw.com/species/hawaiian-hawk-buteo-solitarius#Taxonomy
Hawaiian petrel,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/p1020591.jpg?itok=a_7kxeBl,https://www.hbw.com/species/hawaiian-petrel-pterodroma-sandwichensis#Taxonomy
Hawfinch,no image,no link
Herald petrel,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/306.JPG?itok=C0RARcx5,https://www.hbw.com/species/herald-petrel-pterodroma-heraldica#Taxonomy
Himalayan snowcock,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/32299.jpg?itok=JHQqbtSc,https://www.hbw.com/species/himalayan-snowcock-tetraogallus-himalayensis#Taxonomy
Hook-billed kite,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/hook-billed-kite2a.jpg?itok=qPNDNrni,https://www.hbw.com/species/hook-billed-kite-chondrohierax-uncinatus#Taxonomy
Indian silverbill,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q1227_a.jpg?itok=yIv5Ub4I,https://www.hbw.com/species/indian-silverbill-euodice-malabarica#Taxonomy
Intermediate egret,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Large_Egret_SRS_3582.jpg?itok=WuYtaOCq,https://www.hbw.com/species/intermediate-egret-ardea-intermedia#Taxonomy
Jabiru,no image,no link
Jack snipe,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Becassine_sourde_6BB_29102007_-_Ouessant.jpg?itok=_0jghN-O,https://www.hbw.com/species/jack-snipe-lymnocryptes-minimus#Taxonomy
Japanese bush warbler,no image,no link
Japanese quail,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Japanese_Quail_2.jpg?itok=PHLMEhBJ,https://www.hbw.com/species/japanese-quail-coturnix-japonica#Taxonomy
Japanese white-eye,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/07_Japanese_White-eye.jpg?itok=D0LfNooX,https://www.hbw.com/species/japanese-white-eye-zosterops-japonicus#Taxonomy
Java sparrow,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/9189_java_sparrow_lonchura_oryzivora_chake_chake_pemba_island_tanzania_20141227_2_1000.jpg?itok=RCpTu2F9,https://www.hbw.com/species/java-sparrow-lonchura-oryzivora#Taxonomy
Jouanins petrel,no image,no link
Kalij pheasant,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/860058571512c8dc9c173c.jpg?itok=qTUErRvx,https://www.hbw.com/species/kalij-pheasant-lophura-leucomelanos#Taxonomy
Kamchatka leaf warbler,no image,no link
Kauai elepaio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Kauai_Elepaio_c_Jim_Denny_IBC.jpg?itok=8aXUbYAQ,https://www.hbw.com/species/kauai-elepaio-chasiempis-sclateri#Taxonomy
Kelp gull,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/bagre.jpg?itok=ZeT0hYC7,https://www.hbw.com/species/kelp-gull-larus-dominicanus#Taxonomy
Key West quail-dove,no image,no link
Kioea,no image,no link
Kittlitzs murrelet,no image,no link
Kona grosbeak,no image,https://www.hbw.com/species/kona-grosbeak-chloridops-kona#Descriptive_notes
La Sagras flycatcher,no image,no link
Lanai hookbill,no image,https://www.hbw.com/species/lanai-hookbill-dysmorodrepanis-munroi#Descriptive_notes
Lanceolated warbler,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/7163_trasksangare_locustella_lanceolata_bleckasen_jamtland_20110711_1_1200.jpg?itok=mHn1v_A-,https://www.hbw.com/species/lanceolated-warbler-locustella-lanceolata#Taxonomy
Large-billed tern,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Phaetusa_simplex__MG_2888.JPG?itok=6R6FzsHq,https://www.hbw.com/species/large-billed-tern-phaetusa-simplex#Taxonomy
Lavender waxbill,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/10-Lavender-Waxbill.jpg?itok=ZIEzhSRS,https://www.hbw.com/species/lavender-waxbill-estrilda-coerulescens#Taxonomy
Laysan finch,no image,https://www.hbw.com/species/laysan-finch-telespiza-cantans#Taxonomy
Laysan honeycreeper,no image,https://www.hbw.com/species/laysan-honeycreeper-himatione-fraithii#Descriptive_notes
Laysan rail,no image,https://www.hbw.com/species/laysan-rail-zapornia-palmeri#Descriptive_notes
Least auklet,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1659_20160606_2_1000.jpg?itok=SSMT8SCW,https://www.hbw.com/species/least-auklet-aethia-pusilla#Taxonomy
Lesser akialoa,no image,no link
Lesser whitethroat,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/b21a6656b-2.jpg?itok=g_jG9BUw,https://www.hbw.com/species/lesser-whitethroat-sylvia-curruca#Taxonomy
Light-mantled albatross,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/137_-_Copie.JPG?itok=TMSKZaw3,https://www.hbw.com/species/light-mantled-albatross-phoebetria-palpebrata#Taxonomy
Little bunting,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/9723_dvargsparv_emberiza_pusilla_torsberg_smaland_20091212_1_1200.jpg?itok=UabS43VZ,https://www.hbw.com/species/little-bunting-emberiza-pusilla#Taxonomy
Little curlew,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/little_curlew_2279.jpg?itok=s2-n9xjF,https://www.hbw.com/species/little-curlew-numenius-minutus#Taxonomy
Little egret,no image,no link
Little ringed plover,no image,no link
Little stint,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q2455_pobreznik.jpg?itok=dkk2GQtg,https://www.hbw.com/species/little-stint-calidris-minuta#Taxonomy
Loggerhead kingbird,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/loggerhead_kingbird-dusan-brinkhuizen-ibc.jpg?itok=YbeX7wL9,https://www.hbw.com/species/loggerhead-kingbird-tyrannus-caudifasciatus#Taxonomy
Long-tailed jaeger,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/159_0.jpg?itok=APlt6nGF,https://www.hbw.com/species/long-tailed-jaeger-stercorarius-longicaudus#Taxonomy
Long-toed stint,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/082a1569.jpg?itok=tsSoRo8O,https://www.hbw.com/species/long-toed-stint-calidris-subminuta#Taxonomy
Mangrove swallow,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1o3a7365mangrovenschwalbea.jpg?itok=RhePnSUa,https://www.hbw.com/species/mangrove-swallow-tachycineta-albilinea#Taxonomy
Manx shearwater,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_GP21913.jpg?itok=2iTUxiqb,https://www.hbw.com/species/manx-shearwater-puffinus-puffinus#Taxonomy
Mariana swiftlet,no image,https://www.hbw.com/species/mariana-swiftlet-aerodramus-bartschi#Taxonomy
Masked tityra,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/titsem43314.jpg?itok=Op1NxUoM,https://www.hbw.com/species/masked-tityra-tityra-semifasciata#Taxonomy
Maui akepa,no image,https://www.hbw.com/species/maui-akepa-loxops-ochraceus#Taxonomy
Maui nukupuu,no image,https://www.hbw.com/species/maui-nukupuu-hemignathus-affinis#Taxonomy
Maui parrotbill,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Maui_Parrotbill.jpg?itok=jMB9k6JG,https://www.hbw.com/species/maui-parrotbill-pseudonestor-xanthophrys#Taxonomy
McKays bunting,no image,no link
Mexican chickadee,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Poecile_sclateri.JPG?itok=eME2tY8i,https://www.hbw.com/species/mexican-chickadee-poecile-sclateri#Taxonomy
Mexican violetear,no image,no link
Mexican whip-poor-will,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/mexican_whip_poorwill_dusan_brinkhuizen_ibc.jpg?itok=cX1RgvkU,https://www.hbw.com/species/mexican-whip-poor-will-antrostomus-arizonae#Taxonomy
Millerbird,no image,no link
Mottled owl,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/2798_mottled_owl_strix_virgata_amazon_manu_lodge_peru_20091111_2_1200.jpg?itok=G47g2v1F,https://www.hbw.com/species/mottled-owl-ciccaba-virgata#Taxonomy
Mottled petrel,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Pterodroma_inexpectata_1.jpg?itok=5aVUIELa,https://www.hbw.com/species/mottled-petrel-pterodroma-inexpectata#Taxonomy
Mugimaki flycatcher,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Mugimaki_Flycatcher_0.jpg?itok=ZbA8oujx,https://www.hbw.com/species/mugimaki-flycatcher-ficedula-mugimaki#Taxonomy
Murphys petrel,no image,no link
Nanday parakeet,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/periquito_de_cabeca_preta.jpg?itok=Gh84RKes,https://www.hbw.com/species/nanday-parakeet-aratinga-nenday#Taxonomy
Newells shearwater,no image,no link
Nihoa finch,no image,https://www.hbw.com/species/nihoa-finch-telespiza-ultima#Taxonomy
Northern lapwing,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q1456.jpg?itok=5JvavMmX,https://www.hbw.com/species/northern-lapwing-vanellus-vanellus#Taxonomy
Northern wheatear,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_2029b.jpg?itok=54_CAncH,https://www.hbw.com/species/northern-wheatear-oenanthe-oenanthe#Taxonomy
Nuttings flycatcher,no image,no link
Oahu akepa,no image,https://www.hbw.com/species/oahu-akepa-loxops-wolstenholmei#Descriptive_notes
Oahu alauahio,no image,https://www.hbw.com/species/oahu-alauahio-paroreomyza-maculata#Taxonomy
Oahu amakihi,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/oahu_amakihi_4_for_web.jpg?itok=7C_uf3aV,https://www.hbw.com/species/oahu-amakihi-chlorodrepanis-flava#Taxonomy
Oahu elepaio,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Chasiempis_sandwichensis_ibidis_3.Imagen_fija001.jpg?itok=Iua1wcNT,https://www.hbw.com/species/oahu-elepaio-chasiempis-ibidis#Taxonomy
Oahu nukupuu,no image,https://www.hbw.com/species/oahu-nukupuu-hemignathus-lucidus#Descriptive_notes
Olive sparrow,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/olivesparrow_sanygn_tx_4_18_17_A_A61T4873.jpg?itok=DKA2QZKD,https://www.hbw.com/species/olive-sparrow-arremonops-rufivirgatus#Taxonomy
Olive warbler,no image,no link
Olive-backed pipit,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/BF6E6997_Olive-backed_Pipit.jpg?itok=62YOtbXQ,https://www.hbw.com/species/olive-backed-pipit-anthus-hodgsoni#Taxonomy
Orange-billed nightingale-thrush,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/717A5982FOROS.jpg?itok=n9H8Hcxg,https://www.hbw.com/species/orange-billed-nightingale-thrush-catharus-aurantiirostris#Taxonomy
Orange-cheeked waxbill,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/bf6e2739_orange-cheeked_waxbill.jpg?itok=Ybz7_z_4,https://www.hbw.com/species/orange-cheeked-waxbill-estrilda-melpoda#Taxonomy
Oriental cuckoo,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1o3a7946hopfkuckucka.jpg?itok=OnUHmw5A,https://www.hbw.com/species/oriental-cuckoo-cuculus-saturatus#Taxonomy
Oriental pratincole,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1635_oriental_pratincole_glareola_maldivarum_haha-jima_ogasawara_islands_japan_20170527_1_1000.jpg?itok=pmb6tdEk,https://www.hbw.com/species/oriental-pratincole-glareola-maldivarum#Taxonomy
Pacific swift,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/3105_pacific_swift_apus_pacificus_pacificus_lake_furen_hokkaido_japan_20170610_4_1000.jpg?itok=vsWOZ3G5,https://www.hbw.com/species/pacific-swift-apus-pacificus#Taxonomy
Paint-billed crake,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/DSC_8559_0.JPG?itok=QHELdAGc,https://www.hbw.com/species/paint-billed-crake-neocrex-erythrops#Taxonomy
Palila,no image,no link
Pallass leaf warbler,no image,no link
Pallass rosefinch,no image,no link
Parasitic jaeger,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/kustlabb_stercorarius_parasiticus_bastads_hamn_skane_20091005_6_1200.jpg?itok=ezyRRGHU,https://www.hbw.com/species/arctic-jaeger-stercorarius-parasiticus#Taxonomy
Passenger pigeon,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/dsc_0755.jpg?itok=2_M_m4kW,https://www.hbw.com/species/passenger-pigeon-ectopistes-migratorius#Descriptive_notes
Pechora pipit,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Pipit_de_la_Petchora_2BB_09102009_-_Ouessant.jpg?itok=Q3Es-HXl,https://www.hbw.com/species/pechora-pipit-anthus-gustavi#Taxonomy
Pink-footed shearwater,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/pinkfootedshearwater_flt_pnkft_mont_ca_9_9_15_A_A61T1916.jpg?itok=Cv4XTa6o,https://www.hbw.com/species/pink-footed-shearwater-ardenna-creatopus#Taxonomy
Piratic flycatcher,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/pirata_aa.jpg?itok=XEYUgwsC,https://www.hbw.com/species/piratic-flycatcher-legatus-leucophaius#Taxonomy
Plain-capped starthroat,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/CASA_200513_126FOROS_O3_.jpg?itok=HvhbiD0T,https://www.hbw.com/species/plain-capped-starthroat-heliomaster-constantii#Taxonomy
Pomarine jaeger,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/polarjo_reve_ibc.jpg?itok=-Zzbbo_k,https://www.hbw.com/species/pomarine-jaeger-stercorarius-pomarinus#Taxonomy
Providence petrel,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Providence_Petrel_cBenLascelles_21-10-07.jpg?itok=jG9LnFVa,https://www.hbw.com/species/providence-petrel-pterodroma-solandri#Taxonomy
Puaiohi,no image,no link
Red avadavat,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/red_avadavat.jpg?itok=aGXifVWG,https://www.hbw.com/species/red-avadavat-amandava-amandava#Taxonomy
Red phalarope,no image,no link
Red-billed leiothrix,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_dsc0102-edit-2.jpg?itok=_dtlMz5T,https://www.hbw.com/species/red-billed-leiothrix-leiothrix-lutea#Taxonomy
Red-billed pigeon,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/bf6e6016_red-billed_pigeon.jpg?itok=R3YSCAU1,https://www.hbw.com/species/red-billed-pigeon-patagioenas-flavirostris#Taxonomy
Red-billed tropicbird,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Red_billed_Tropicbird_Phaethon_aethereus.jpg?itok=m7CMORt7,https://www.hbw.com/species/red-billed-tropicbird-phaethon-aethereus#Taxonomy
Red-crested cardinal,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/28402444160_21512a2466_o.jpg?itok=LbJ0m7Qz,https://www.hbw.com/species/red-crested-cardinal-paroaria-coronata#Taxonomy
Red-faced cormorant,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/858_20160606_3_1000.jpg?itok=neHXQ0Cz,https://www.hbw.com/species/red-faced-cormorant-phalacrocorax-urile#Taxonomy
Red-flanked bluetail,no image,no link
Red-footed falcon,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Red-footed_Falcon_Falco_vespertinus.jpg?itok=3XmXj4o_,https://www.hbw.com/species/red-footed-falcon-falco-vespertinus#Taxonomy
Red-legged honeycreeper,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/red-legged-honeycreeper2.jpg?itok=cok8scg0,https://www.hbw.com/species/red-legged-honeycreeper-cyanerpes-cyaneus#Taxonomy
Red-legged kittiwake,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1720_20160607_1_1000.jpg?itok=8S2RhIji,https://www.hbw.com/species/red-legged-kittiwake-rissa-brevirostris#Taxonomy
Red-legged thrush,no image,no link
Red-necked phalarope,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/img_8062.jpg?itok=NTqx84sx,https://www.hbw.com/species/red-necked-phalarope-phalaropus-lobatus#Taxonomy
Red-necked stint,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1587_20160618_2_1000.jpg?itok=no0Zo_bF,https://www.hbw.com/species/red-necked-stint-calidris-ruficollis#Taxonomy
Red-tailed tropicbird,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/mad_7137.jpg?itok=y4XfjJkQ,https://www.hbw.com/species/red-tailed-tropicbird-phaethon-rubricauda#Taxonomy
Red-throated pipit,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ar7q6170.jpg?itok=JrKBvcuc,https://www.hbw.com/species/red-throated-pipit-anthus-cervinus#Taxonomy
Red-vented bulbul,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/red_vented_bulbul_bocos.jpg?itok=rWqI-qUP,https://www.hbw.com/species/red-vented-bulbul-pycnonotus-cafer#Taxonomy
Red-whiskered bulbul,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Red-whiskered_Bulbul_0.jpg?itok=o3mgdvhP,https://www.hbw.com/species/red-whiskered-bulbul-pycnonotus-jocosus#Taxonomy
Redwing,no image,no link
Ringed kingfisher,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/1o3a7131rotbrustfischerb.jpg?itok=plY17_8r,https://www.hbw.com/species/ringed-kingfisher-megaceryle-torquata#Taxonomy
Roadside hawk,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/IMG_2641_filtered.jpg?itok=koqf_UNM,https://www.hbw.com/species/roadside-hawk-rupornis-magnirostris#Taxonomy
Rose-ringed parakeet,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/2276_20151230_1_1000.jpg?itok=TDfPY3q_,https://www.hbw.com/species/rose-ringed-parakeet-psittacula-krameri#Taxonomy
Rose-throated becard,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/ABANGARES_JUNIO_2015_A_857_FOROS.jpg?itok=srg_4EqS,https://www.hbw.com/species/rose-throated-becard-pachyramphus-aglaiae#Taxonomy
Ruddy quail-dove,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/bf6e8461_ruddy_quail-dove.jpg?itok=xdiJ75if,https://www.hbw.com/species/ruddy-quail-dove-geotrygon-montana#Taxonomy
Ruff,no image,no link
Rufous-capped warbler,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/rufous-capped_warbler_IMG_9677.jpg?itok=fe3WGR3B,https://www.hbw.com/species/rufous-capped-warbler-basileuterus-rufifrons#Taxonomy
Rufous-tailed robin,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/8369765238_059d314ae9_o.jpg?itok=1zbzfNgf,https://www.hbw.com/species/rufous-tailed-robin-larvivora-sibilans#Taxonomy
Rustic bunting,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/9725_rustic_bunting_videsparv_emberiza_rustica_ojsjomyrarnas_naturreservat_jamtland_20140517_3_1600.jpg?itok=GECUEV1B,https://www.hbw.com/species/rustic-bunting-emberiza-rustica#Taxonomy
Saffron finch,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/9863_saffron_finch_sicalis_flaveola_zaruma_el_oro_ecuador_20131219_1_1600.jpg?itok=X9xAaYgy,https://www.hbw.com/species/saffron-finch-sicalis-flaveola#Taxonomy
Salvins albatross,no image,no link
Scaly-breasted munia,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Scaly-breasted_Munia_Lonchura_punctulata2.jpg?itok=PU6JzUh9,https://www.hbw.com/species/scaly-breasted-munia-lonchura-punctulata#Taxonomy
Scaly-naped pigeon,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/patagioenas_squamosa_m_4.jpg?itok=PagpjzRe,https://www.hbw.com/species/scaly-naped-pigeon-patagioenas-squamosa#Taxonomy
Scarlet ibis,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/123a1726_scarlet_ibis.jpg?itok=NcWScMus,https://www.hbw.com/species/scarlet-ibis-eudocimus-ruber#Taxonomy
Scrippss murrelet,no image,no link
Sedge warbler,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/sivsanger_ibc.jpg?itok=TBzxtc41,https://www.hbw.com/species/sedge-warbler-acrocephalus-schoenobaenus#Taxonomy
Sharp-tailed sandpiper,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/Sharp-tailed_Sandpiper_2.jpg?itok=G0dUEgpx,https://www.hbw.com/species/sharp-tailed-sandpiper-calidris-acuminata#Taxonomy
Short-tailed albatross,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_M4A5133.jpg?itok=E2j4OuiY,https://www.hbw.com/species/short-tailed-albatross-phoebastria-albatrus#Taxonomy
Short-tailed hawk,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/short-tailed_hawk_dusan_brinkhuizen_ibc.jpg?itok=KNHL_lcB,https://www.hbw.com/species/short-tailed-hawk-buteo-brachyurus#Taxonomy
Short-tailed shearwater,https://www.hbw.com/sites/default/files/styles/h_340/public/ibc/p/_Z1D7986a.jpg?itok=_1Z3bWBm,https://www.hbw.com/species/short-tailed-shearwater-ardenna-tenuirostris#Taxonomy
